Time	Amp	Volt	AH	Temp_1		
5431	12.5	2.03	18.8	32.5	
5441	12.5	2.03	18.8	32.5	
5451	12.5	2.03	18.9	32.5	
5461	12.5	2.03	18.9	32.5	
5471	12.5	2.03	18.9	32.5	
5481	12.5	2.03	19	32.5	
5491	12.5	2.03	19	32.5	
5501	12.5	2.03	19	32.5	
5511	12.5	2.03	19.1	32.5	
5521	12.5	2.03	19.1	32.5	
5531	12.5	2.03	19.2	32.5	
5541	12.5	2.04	19.2	32.5	
5551	12.5	2.04	19.2	32.5	
5561	12.5	2.04	19.3	32.5	
5571	12.5	2.04	19.3	32.5	
5581	12.5	2.04	19.3	32.5	
5591	12.5	2.04	19.4	32.5	
5601	12.5	2.04	19.4	32.5	
5611	12.5	2.04	19.4	32.5	
5621	12.5	2.04	19.5	32.5	
5631	12.5	2.04	19.5	32.5	
5641	12.5	2.04	19.5	32.5	
5651	12.5	2.04	19.6	32.5	
5661	12.5	2.05	19.6	32.5	
5671	12.5	2.04	19.6	32.5	
5681	12.5	2.05	19.7	32.5	
5691	12.5	2.05	19.7	32.5	
5701	12.5	2.05	19.7	32.5	
5711	12.5	2.05	19.8	32.5	
5721	12.5	2.05	19.8	32.5	
5731	12.5	2.05	19.8	32.5	
5741	12.5	2.05	19.9	32.5	
5751	12.5	2.05	19.9	32.5	
5761	12.5	2.05	20	32.5	
5771	12.5	2.05	20	32.5	
5781	12.5	2.05	20	32.5	
5791	12.5	2.06	20.1	32.5	
5801	12.5	2.06	20.1	32.5	
5811	12.5	2.06	20.1	32.5	
5821	12.5	2.06	20.2	32.5	
5831	12.5	2.06	20.2	32.5	
5841	12.5	2.06	20.2	32.5	
5851	12.5	2.06	20.3	32.5	
5861	12.5	2.06	20.3	32.5	
5871	12.5	2.06	20.3	32.5	
5881	12.5	2.06	20.4	32.5	
5891	12.5	2.07	20.4	32.5	
5901	12.5	2.07	20.4	32.5	
5911	12.5	2.07	20.5	32.5	
5921	12.5	2.07	20.5	32.5	
5931	12.5	2.07	20.5	32.5	
5941	12.5	2.07	20.6	32.5	
5951	12.5	2.07	20.6	32.5	
5961	12.5	2.07	20.6	32.5	
5971	12.5	2.07	20.7	32.5	
5981	12.5	2.07	20.7	32.5	
